run_id,sample_id,measured_at,source,scenario,platform,url,run_reason,backend_url,sensitivity,batch_size,total_candidate_count,dirty_candidate_count,foreground_candidate_count,analysis_unit_count,requested_text_count,backend_request_count,backend_cache_hit_count,worker_cache_hit_count,settings_load_ms,candidate_collect_ms,dirty_select_ms,prioritize_ms,foreground_select_ms,parser_ms,pre_backend_ms,local_preflight_ms,risk_gate_mask_ms,risk_gate_event_age_ms,risk_gate_receive_to_mask_ms,fast_provisional_mask_ms,fast_provisional_event_age_ms,fast_provisional_build_ms,fast_provisional_overlay_ms,fast_provisional_receive_to_mask_ms,backend_roundtrip_ms,backend_reported_ms,backend_queue_wait_ms,backend_request_duration_max_ms,backend_internal_avg_ms,backend_internal_max_ms,backend_model_avg_ms,backend_model_max_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,first_mask_ms,visible_first_mask_ms,preexisting_mask_count,total_to_mask_ms,reconcile_ms,masked_span_count,returned_span_count,dropped_span_count,blocked_node_count,positive_count,profane_count,toxic_count,hate_count,status,error_code,notes
chrome-10k-fixture-20260607T2314,1422,2026-06-07T23:21:01+09:00,extension-lastStats,search-result,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,19,,8,8,5,2,1,,,2,,,,,2,,,,,,,,,,56,56,,29.0,19.152,27.525,18.953,27.33,,,,,,,58,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1423,2026-06-07T23:21:01+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,1,1,,,1,,,,,1,,,,,,,,,,64,64,,63.0,20.298,25.207,20.08,25.063,,,,1,,,65,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1424,2026-06-07T23:21:01+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,8,2,,,,1,,,,,1,,,,,,,,,,83,83,,42.0,9.809,10.239,9.506,9.815,,,,2,,,85,,8,8,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1425,2026-06-07T23:21:02+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,8,2,,,,1,,,,,2,,,,,,,,,,67,67,,36.0,7.768,8.696,7.519,8.346,,,,2,,,69,,8,8,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1426,2026-06-07T23:21:02+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,1,1,,,1,,,,,1,,,,,,,,,,37,37,,36.0,16.931,25.207,16.697,25.063,,,,1,,,38,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1427,2026-06-07T23:21:02+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,8,2,,,,1,,,,,2,,,,,,,,,,70,70,,39.0,8.073,9.497,7.77,9.198,,,,2,,,72,,8,8,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1428,2026-06-07T23:21:03+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,8,2,,,,1,,,,,2,,,,,,,,,,59,59,,31.0,6.655,7.246,6.317,6.795,,,,2,,,61,,8,8,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1429,2026-06-07T23:21:03+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,9,,8,8,5,2,1,,,1,,,,,1,,,,,,,,,,51,51,,48.0,18.367,25.207,18.122,25.063,,,,,,,52,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1430,2026-06-07T23:21:03+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,5,2,,,,1,,,,,2,,,,,,,,,,90,90,,57.0,15.661,29.72,15.437,29.424,,,,,,,92,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1431,2026-06-07T23:21:04+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,5,2,1,,,1,,,,,2,,,,,,,,,,95,95,,56.0,17.81,52.181,17.543,51.617,,,,,,,97,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
